folder_name,java_file_name,import_statement,is_static,is_wildcard
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/modules/screens,SecureScreen.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/modules/screens,TestSecure.java,java.util.ArrayList,false,false
webapp2/src/main/java/com/example/modules/screens,TestSecure.java,java.util.List,false,false
webapp2/src/main/java/com/example/modules/screens,TestSecure.java,org.apache.torque.criteria.Criteria,false,false
webapp2/src/main/java/com/example/modules/screens,TestSecure.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/screens,TestSecure.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,java.util.List,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.commons.lang3.StringUtils,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.commons.logging.Log,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.commons.logging.LogFactory,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.pool.Recyclable,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.acl.AccessControlList,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.entity.Group,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.entity.Permission,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.entity.Role,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.torque.om.TurbinePermission,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.torque.om.TurbinePermissionPeer,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.torque.om.TurbineRolePermissionPeer,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.torque.om.TurbineUserPeer,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.util.GroupSet,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.fulcrum.security.util.RoleSet,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.torque.Column,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.torque.criteria.Criteria,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.torque.criteria.Criterion,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.turbine.services.pull.ApplicationTool,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/flux/tools,FluxTool.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.fulcrum.localization.LocalizationService,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.fulcrum.security.model.turbine.TurbineAccessControlList,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.turbine.Turbine,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.turbine.modules.actions.VelocitySecureAction,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxAction.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.commons.lang3.StringUtils,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.fulcrum.security.util.FulcrumSecurityException,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.fulcrum.security.util.UnknownEntityException,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.turbine.TurbineConstants,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogin.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.fulcrum.security.util.FulcrumSecurityException,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.TurbineConstants,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.modules.Action,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/flux/modules/actions,FluxLogout.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/flux/modules/actions,SecureAction.java,org.apache.commons.configuration2.Configuration,false,false
